,CustomerID,SalesOrderID,Name,LineTotal,OrderQty
111556,14689,74173,Mountain Tire Tube,4.99,1
38943,14702,67850,"Mountain-200 Silver, 46",2319.99,1
116219,14704,52248,Fender Set - Mountain,21.98,1
62866,14704,52248,"Short-Sleeve Classic Jersey, S",53.99,1
20908,14705,44636,"Road-150 Red, 56",3578.27,1
34570,14705,69318,"Mountain-200 Black, 38",2294.99,1
92736,14705,69318,Patch Kit/8 Patches,2.29,1
115777,14706,65836,ML Road Tire,24.99,1
107327,14707,52642,HL Mountain Tire,35.0,1
90387,14707,52642,Patch Kit/8 Patches,2.29,1
58904,14708,47871,"Road-250 Red, 58",2181.5625,1
72972,14708,69256,Water Bottle - 30 oz.,4.99,1
68457,14708,69256,"Mountain-400-W Silver, 46",769.49,1
30429,14709,45683,"Road-150 Red, 44",3578.27,1
101838,14704,52248,Mountain Bottle Cage,9.99,1
6714,14702,67850,AWC Logo Cap,8.99,1
103160,14702,67850,Mountain Bottle Cage,9.99,1
108844,14703,52905,Mountain Tire Tube,4.99,1
90436,14703,52905,Patch Kit/8 Patches,2.29,1
107343,14703,52905,HL Mountain Tire,35.0,1
76744,14709,65962,"Mountain-400-W Silver, 38",769.49,1
121128,14709,65962,"Long-Sleeve Logo Jersey, S",49.99,1
94989,14714,74091,"Road-750 Black, 58",539.99,1
35460,14714,58130,"Mountain-200 Black, 42",2294.99,1
8833,14714,58130,"Sport-100 Helmet, Blue",34.99,1
57486,14713,60765,"Mountain-200 Black, 46",2294.99,1
106245,14715,67675,Road Tire Tube,3.99,1
92493,14715,67675,Patch Kit/8 Patches,2.29,1
115836,14715,67675,ML Road Tire,24.99,1
103144,14712,67702,Mountain Bottle Cage,9.99,1
110840,14710,68122,Mountain Tire Tube,4.99,1
108217,14710,68122,HL Mountain Tire,35.0,1
116470,14711,55115,Fender Set - Mountain,21.98,1
2260,14711,55115,"Long-Sleeve Logo Jersey, M",49.99,1
98297,14712,55724,"Touring-3000 Blue, 58",742.35,1
31068,14712,44686,"Road-150 Red, 52",3578.27,1
30819,14713,45664,"Road-150 Red, 48",3578.27,1
101578,14713,72351,Road Bottle Cage,8.99,1
121279,14690,73541,"Long-Sleeve Logo Jersey, S",49.99,1
75152,14694,54005,"Women's Mountain Shorts, S",69.99,1
5803,14694,59440,AWC Logo Cap,8.99,1
112032,14694,59440,Touring Tire,28.99,1
108311,14695,69971,HL Mountain Tire,35.0,1
111058,14695,69971,Mountain Tire Tube,4.99,1
88180,14695,69971,"Racing Socks, L",8.99,1
90901,14696,56090,Patch Kit/8 Patches,2.29,1
109303,14696,56090,Mountain Tire Tube,4.99,1
110504,14691,65588,Mountain Tire Tube,4.99,1
7312,14690,73541,AWC Logo Cap,8.99,1
28579,14690,73541,"Sport-100 Helmet, Red",34.99,1
13711,14691,65588,"Long-Sleeve Logo Jersey, L",49.99,1
9556,14691,65588,"Sport-100 Helmet, Blue",34.99,1
75665,14692,74574,"Women's Mountain Shorts, S",69.99,1
112488,14692,70557,Touring Tire,28.99,1
113850,14692,70557,Touring Tire Tube,4.99,1
16907,14693,67871,"Sport-100 Helmet, Black",34.99,1
110803,14693,67871,Mountain Tire Tube,4.99,1
107527,14696,56090,HL Mountain Tire,35.0,1
35729,14697,67428,"Mountain-200 Black, 42",2294.99,1
16861,14697,67428,"Sport-100 Helmet, Black",34.99,1
61531,14701,67779,"Mountain-400-W Silver, 40",769.49,1
117631,14700,68407,Fender Set - Mountain,21.98,1
9782,14701,67779,"Sport-100 Helmet, Blue",34.99,1
72686,14701,67779,Water Bottle - 30 oz.,4.99,1
35750,14700,68407,"Mountain-200 Black, 42",2294.99,1
88127,14700,68407,"Racing Socks, L",8.99,1
111840,14697,54418,Touring Tire,28.99,1
88244,14698,72890,"Racing Socks, L",8.99,1
120580,14698,72890,LL Mountain Tire,24.99,1
111402,14698,72890,Mountain Tire Tube,4.99,1
63170,14699,61623,"Short-Sleeve Classic Jersey, S",53.99,1
115612,14699,61623,ML Road Tire,24.99,1
111245,14766,71524,Mountain Tire Tube,4.99,1
117545,14767,67375,Fender Set - Mountain,21.98,1
3863,14834,72652,"Long-Sleeve Logo Jersey, XL",49.99,1
76822,14834,72652,"Mountain-400-W Silver, 38",769.49,1
30498,14834,46184,"Road-150 Red, 44",3578.27,1
5835,14835,59786,AWC Logo Cap,8.99,1
116881,14835,59786,Fender Set - Mountain,21.98,1
121010,14835,59786,"Long-Sleeve Logo Jersey, S",49.99,1
112233,14836,64493,Touring Tire,28.99,1
23126,14833,44885,"Road-150 Red, 62",3578.27,1
81751,14833,56999,"Touring-3000 Blue, 54",742.35,1
34623,14832,70468,"Mountain-200 Black, 38",2294.99,1
30333,14832,44906,"Road-150 Red, 44",3578.27,1
103364,14832,70468,Mountain Bottle Cage,9.99,1
35811,14833,70323,"Mountain-200 Black, 42",2294.99,1
5121,14836,53380,AWC Logo Cap,8.99,1
113460,14836,64493,Touring Tire Tube,4.99,1
118120,14838,73804,Fender Set - Mountain,21.98,1
103651,14838,73804,Mountain Bottle Cage,9.99,1
98388,29881,65231,"Touring-3000 Blue, 58",445.41,1
81059,29881,58939,"Touring-3000 Yellow, 62",445.41,1
112025,14839,59238,Touring Tire,28.99,1
28605,14838,73804,"Sport-100 Helmet, Red",34.99,1
17212,14837,70967,"Sport-100 Helmet, Black",34.99,1
2701,14837,70967,"Long-Sleeve Logo Jersey, M",49.99,1
103414,14837,70967,Mountain Bottle Cage,9.99,1
103382,14831,70683,Mountain Bottle Cage,9.99,1
2714,14822,71365,"Long-Sleeve Logo Jersey, M",49.99,1
28379,14823,71629,"Sport-100 Helmet, Red",34.99,1
30451,14823,45836,"Road-150 Red, 44",3578.27,1
103463,14823,71629,Mountain Bottle Cage,9.99,1
119179,14824,70384,ML Mountain Tire,29.99,1
68478,14824,70384,"Mountain-400-W Silver, 46",769.49,1
30865,14824,45937,"Road-150 Red, 48",3578.27,1
56148,14825,60484,"Half-Finger Gloves, S",24.49,1
102502,14825,60484,Mountain Bottle Cage,9.99,1
116956,14825,60484,Fender Set - Mountain,21.98,1
68485,14822,71365,"Mountain-400-W Silver, 46",769.49,1
23287,14822,45869,"Road-150 Red, 62",3578.27,1
118402,14821,54505,ML Mountain Tire,29.99,1
27649,14817,64987,"Sport-100 Helmet, Red",34.99,1
73522,14818,72140,Water Bottle - 30 oz.,4.99,1
67349,14818,72140,Bike Wash - Dissolver,7.95,1
46885,14818,48138,"Road-250 Black, 44",2181.5625,1
118312,14820,52753,ML Mountain Tire,29.99,1
23286,14819,45868,"Road-150 Red, 62",3578.27,1
67274,14819,71228,Bike Wash - Dissolver,7.95,1
89367,14819,71228,"Mountain-400-W Silver, 42",769.49,1
108821,14820,52753,Mountain Tire Tube,4.99,1
90410,14820,52753,Patch Kit/8 Patches,2.29,1
9426,14826,64273,"Sport-100 Helmet, Blue",34.99,1
21115,14830,45983,"Road-150 Red, 56",3578.27,1
100164,14830,52774,Road Bottle Cage,8.99,1
8270,14830,52774,"Sport-100 Helmet, Blue",34.99,1
31107,14831,45008,"Road-150 Red, 52",3578.27,1
54575,14831,70683,"Half-Finger Gloves, L",24.49,1
45572,29884,49475,LL Road Rear Wheel,67.539,1
116565,14828,56206,Fender Set - Mountain,21.98,1
110351,14826,64273,Mountain Tire Tube,4.99,1
30853,14827,45862,"Road-150 Red, 48",3578.27,1
89388,14827,72795,"Mountain-400-W Silver, 42",769.49,1
13955,14827,72795,"Long-Sleeve Logo Jersey, L",49.99,1
62998,14828,56206,"Short-Sleeve Classic Jersey, S",53.99,1
120751,14829,60075,"Classic Vest, L",63.5,1
116912,14829,60075,Fender Set - Mountain,21.98,1
109816,14829,60075,Mountain Tire Tube,4.99,1
13518,14839,59737,"Long-Sleeve Logo Jersey, L",49.99,1
88585,14839,59737,"Women's Mountain Shorts, M",69.99,1
112961,14860,56385,Touring Tire Tube,4.99,1
26754,14860,56385,"Sport-100 Helmet, Red",34.99,1
73099,14861,69879,Water Bottle - 30 oz.,4.99,1
37934,14861,69879,"Mountain-200 Silver, 42",2319.99,1
103309,14861,69879,Mountain Bottle Cage,9.99,1
92162,14862,65055,Patch Kit/8 Patches,2.29,1
118947,14862,65055,ML Mountain Tire,29.99,1
118399,14863,54456,ML Mountain Tire,29.99,1
90661,14863,54456,Patch Kit/8 Patches,2.29,1
27978,14864,67995,"Sport-100 Helmet, Red",34.99,1
119088,14864,67995,ML Mountain Tire,29.99,1
115581,14860,60768,ML Road Tire,24.99,1
10528,14856,74707,"Sport-100 Helmet, Blue",34.99,1
115272,14857,53009,ML Road Tire,24.99,1
74186,14857,53009,"Short-Sleeve Classic Jersey, L",53.99,1
5681,14857,58594,AWC Logo Cap,8.99,1
6936,14858,69873,AWC Logo Cap,8.99,1
104869,14858,53774,Road Tire Tube,3.99,1
107026,14858,53774,All-Purpose Bike Stand,159.0,1
115254,14859,52674,ML Road Tire,24.99,1
104751,14859,52674,Road Tire Tube,3.99,1
7417,14859,74590,AWC Logo Cap,8.99,1
110822,14864,67995,Mountain Tire Tube,4.99,1
118439,14865,55065,ML Mountain Tire,29.99,1
104721,14866,52390,Road Tire Tube,3.99,1
2370,14872,58751,"Long-Sleeve Logo Jersey, M",49.99,1
75432,14871,64884,"Women's Mountain Shorts, S",69.99,1
76727,14871,64884,"Mountain-400-W Silver, 38",769.49,1
116802,14872,58751,Fender Set - Mountain,21.98,1
120890,14870,51900,"Long-Sleeve Logo Jersey, S",49.99,1
117464,14873,66240,Fender Set - Mountain,21.98,1
9593,14874,65997,"Sport-100 Helmet, Blue",34.99,1
61506,14874,65997,"Mountain-400-W Silver, 40",769.49,1
6376,14871,64884,AWC Logo Cap,8.99,1
90344,14866,52390,Patch Kit/8 Patches,2.29,1
88140,14868,69287,"Racing Socks, L",8.99,1
115243,14866,52390,ML Road Tire,24.99,1
75357,14867,62001,"Women's Mountain Shorts, S",69.99,1
89287,14867,62001,"Mountain-400-W Silver, 42",769.49,1
21579,14868,45818,"Road-650 Red, 48",699.0982,1
13818,14868,69287,"Long-Sleeve Logo Jersey, L",49.99,1
116184,14870,51900,Fender Set - Mountain,21.98,1
111709,14869,74959,Mountain Tire Tube,4.99,1
103751,14869,74959,Mountain Bottle Cage,9.99,1
74042,14869,74959,Water Bottle - 30 oz.,4.99,1
4964,14870,51900,AWC Logo Cap,8.99,1
111666,14856,74707,Mountain Tire Tube,4.99,1
5837,14855,59812,AWC Logo Cap,8.99,1
95576,14855,59812,"Road-350-W Yellow, 44",1700.99,1
97765,14843,56317,"Touring-3000 Yellow, 54",742.35,1
20950,14843,44928,"Road-150 Red, 56",3578.27,1
103459,14843,71573,Mountain Bottle Cage,9.99,1
117635,14844,68428,Fender Set - Mountain,21.98,1
69262,14844,68428,"Classic Vest, M",63.5,1
108834,14845,52867,Mountain Tire Tube,4.99,1
90429,14845,52867,Patch Kit/8 Patches,2.29,1
20988,14846,45192,"Road-150 Red, 56",3578.27,1
98296,14846,55443,"Touring-3000 Blue, 58",742.35,1
37949,14846,70467,"Mountain-200 Silver, 42",2319.99,1
116385,14842,54067,Fender Set - Mountain,21.98,1
76162,14840,66235,"Women's Mountain Shorts, L",69.99,1
63275,14840,66235,"Short-Sleeve Classic Jersey, S",53.99,1
111798,14840,53113,Touring Tire,28.99,1
69215,14841,65587,"Classic Vest, M",63.5,1
117391,14841,65587,Fender Set - Mountain,21.98,1
101971,14842,54067,Mountain Bottle Cage,9.99,1
5217,14842,54067,AWC Logo Cap,8.99,1
6324,14853,64387,AWC Logo Cap,8.99,1
5098,14851,53195,AWC Logo Cap,8.99,1
69823,14851,53195,Water Bottle - 30 oz.,4.99,1
116313,14851,53195,Fender Set - Mountain,21.98,1
31689,14852,45848,"Road-650 Black, 48",699.0982,1
61508,14852,66243,"Mountain-400-W Silver, 40",769.49,1
115996,14853,72130,ML Road Tire,24.99,1
106641,14853,72130,Road Tire Tube,3.99,1
105823,14854,63005,Road Tire Tube,3.99,1
9304,14854,63005,"Sport-100 Helmet, Blue",34.99,1
6362,14854,64794,AWC Logo Cap,8.99,1
57069,14855,49652,"Mountain-200 Black, 46",2049.0982,1
73323,14847,71103,Water Bottle - 30 oz.,4.99,1
31134,14847,45198,"Road-150 Red, 52",3578.27,1
28318,14847,71103,"Sport-100 Helmet, Red",34.99,1
58930,14848,48160,"Road-250 Red, 58",2181.5625,1
89824,14848,52625,"Mountain-500 Silver, 52",564.99,1
116490,14849,55477,Fender Set - Mountain,21.98,1
26677,14849,55477,"Sport-100 Helmet, Red",34.99,1
110373,14850,64407,Mountain Tire Tube,4.99,1
27597,14850,64407,"Sport-100 Helmet, Red",34.99,1
106010,14817,64987,Road Tire Tube,3.99,1
30685,14777,44817,"Road-150 Red, 48",3578.27,1
61535,14779,68483,"Mountain-400-W Silver, 40",769.49,1
110985,14780,69280,Mountain Tire Tube,4.99,1
92730,14780,69280,Patch Kit/8 Patches,2.29,1
118070,14781,73141,Fender Set - Mountain,21.98,1
10365,14781,73141,"Sport-100 Helmet, Blue",34.99,1
101897,14782,52988,Mountain Bottle Cage,9.99,1
26397,14782,52988,"Sport-100 Helmet, Red",34.99,1
116290,14782,52988,Fender Set - Mountain,21.98,1
65830,14783,66855,Hydration Pack - 70 oz.,54.99,1
76164,14783,66343,"Women's Mountain Shorts, L",69.99,1
49502,14779,47846,"Road-250 Red, 44",2443.35,1
66529,14778,56745,Bike Wash - Dissolver,7.95,1
34559,14777,68965,"Mountain-200 Black, 38",2294.99,1
103412,14778,70954,Mountain Bottle Cage,9.99,1
34638,14778,70954,"Mountain-200 Black, 38",2294.99,1
2641,14779,68483,"Long-Sleeve Logo Jersey, M",49.99,1
113608,14783,66855,Touring Tire Tube,4.99,1
30829,14789,45725,"Road-150 Red, 48",3578.27,1
56215,14787,62972,"Half-Finger Gloves, S",24.49,1
112537,14787,71975,Touring Tire,28.99,1
10248,14787,71975,"Sport-100 Helmet, Blue",34.99,1
108957,14788,53807,Mountain Tire Tube,4.99,1
89343,14789,68480,"Mountain-400-W Silver, 42",769.49,1
9408,14786,64027,"Sport-100 Helmet, Blue",34.99,1
110891,14789,68480,Mountain Tire Tube,4.99,1
35526,14790,60323,"Mountain-200 Black, 42",2294.99,1
111826,14790,53974,Touring Tire,28.99,1
117277,14786,64027,Fender Set - Mountain,21.98,1
112105,14784,61515,Touring Tire,28.99,1
91673,14784,61515,Patch Kit/8 Patches,2.29,1
75639,14784,72381,"Women's Mountain Shorts, S",69.99,1
7399,14785,74355,AWC Logo Cap,8.99,1
17552,14785,74355,"Sport-100 Helmet, Black",34.99,1
111600,14785,74355,Mountain Tire Tube,4.99,1
102817,14786,64027,Mountain Bottle Cage,9.99,1
103244,14777,68965,Mountain Bottle Cage,9.99,1
116939,14790,60323,Fender Set - Mountain,21.98,1
9830,14770,68160,"Sport-100 Helmet, Blue",34.99,1
70310,14771,55601,Water Bottle - 30 oz.,4.99,1
30706,14771,44934,"Road-150 Red, 48",3578.27,1
16986,14771,68547,"Sport-100 Helmet, Black",34.99,1
92690,14772,69029,Patch Kit/8 Patches,2.29,1
23149,14770,45016,"Road-150 Red, 62",3578.27,1
57677,14770,68160,"Mountain-200 Black, 46",2294.99,1
67099,14767,67375,Bike Wash - Dissolver,7.95,1
116831,14768,59232,Fender Set - Mountain,21.98,1
13508,14768,59232,"Long-Sleeve Logo Jersey, L",49.99,1
27042,14768,59232,"Sport-100 Helmet, Red",34.99,1
68440,14769,67499,"Mountain-400-W Silver, 46",769.49,1
2616,14769,67499,"Long-Sleeve Logo Jersey, M",49.99,1
30422,14769,45623,"Road-150 Red, 44",3578.27,1
30826,14772,45704,"Road-150 Red, 48",3578.27,1
119135,14772,69029,ML Mountain Tire,29.99,1
8106,14775,51299,"Sport-100 Helmet, Blue",34.99,1
109734,14775,59489,Mountain Tire Tube,4.99,1
82418,14775,51299,"Touring-1000 Blue, 50",2384.07,1
9794,14776,67909,"Sport-100 Helmet, Blue",34.99,1
30714,14776,44974,"Road-150 Red, 48",3578.27,1
57671,14776,67909,"Mountain-200 Black, 46",2294.99,1
8487,14773,54820,"Sport-100 Helmet, Blue",34.99,1
79023,14773,54820,"Touring-1000 Blue, 60",2384.07,1
52394,14773,47759,"Road-250 Black, 48",2181.5625,1
35531,14774,60520,"Mountain-200 Black, 42",2294.99,1
115080,14774,72578,LL Road Tire,21.49,1
30418,14774,45609,"Road-150 Red, 44",3578.27,1
115747,14817,64987,ML Road Tire,24.99,1
3564,14806,60084,"Long-Sleeve Logo Jersey, XL",49.99,1
63007,14806,56627,"Short-Sleeve Classic Jersey, S",53.99,1
113200,14806,60084,Touring Tire Tube,4.99,1
16800,14807,66851,"Sport-100 Helmet, Black",34.99,1
110656,14807,66851,Mountain Tire Tube,4.99,1
67246,14808,70412,Bike Wash - Dissolver,7.95,1
92893,14808,70412,Patch Kit/8 Patches,2.29,1
113839,14808,70412,Touring Tire Tube,4.99,1
5187,14809,53748,AWC Logo Cap,8.99,1
113372,14804,62978,Touring Tire Tube,4.99,1
23296,14803,45924,"Road-150 Red, 62",3578.27,1
67211,14803,69669,Bike Wash - Dissolver,7.95,1
76784,14803,69669,"Mountain-400-W Silver, 38",769.49,1
75222,14804,56986,"Women's Mountain Shorts, S",69.99,1
27460,14804,62978,"Sport-100 Helmet, Red",34.99,1
56153,14805,60664,"Half-Finger Gloves, S",24.49,1
65578,14805,60664,Hydration Pack - 70 oz.,54.99,1
116974,14805,60664,Fender Set - Mountain,21.98,1
112187,14809,63464,Touring Tire,28.99,1
91925,14809,63464,Patch Kit/8 Patches,2.29,1
115949,14815,70791,ML Road Tire,24.99,1
88394,14814,54070,"Women's Mountain Shorts, M",69.99,1
43481,14814,54070,"Half-Finger Gloves, M",24.49,1
112730,14814,52555,Touring Tire Tube,4.99,1
7266,14813,73043,AWC Logo Cap,8.99,1
106529,14815,70791,Road Tire Tube,3.99,1
10105,14815,70791,"Sport-100 Helmet, Blue",34.99,1
17399,14816,72677,"Sport-100 Helmet, Black",34.99,1
116020,14816,72677,ML Road Tire,24.99,1
106685,14816,72677,Road Tire Tube,3.99,1
115337,14811,54563,ML Road Tire,24.99,1
107720,14810,59438,HL Mountain Tire,35.0,1
109730,14810,59438,Mountain Tire Tube,4.99,1
66414,14811,54563,Bike Wash - Dissolver,7.95,1
104954,14811,54563,Road Tire Tube,3.99,1
121269,14813,73043,"Long-Sleeve Logo Jersey, S",49.99,1
105422,14812,58872,Road Tire Tube,3.99,1
115511,14812,58872,ML Road Tire,24.99,1
26989,14812,58872,"Sport-100 Helmet, Red",34.99,1
76825,14813,73043,"Mountain-400-W Silver, 38",769.49,1
54564,14802,70027,"Half-Finger Gloves, L",24.49,1
76789,14802,70027,"Mountain-400-W Silver, 38",769.49,1
46503,14802,47946,"Road-250 Red, 48",2443.35,1
72983,14792,69317,Water Bottle - 30 oz.,4.99,1
34556,14793,68899,"Mountain-200 Black, 38",2294.99,1
31094,14793,44867,"Road-150 Red, 52",3578.27,1
17020,14793,68899,"Sport-100 Helmet, Black",34.99,1
34626,14794,70602,"Mountain-200 Black, 38",2294.99,1
23141,14794,44967,"Road-150 Red, 62",3578.27,1
119101,14795,68277,ML Mountain Tire,29.99,1
30811,14795,45612,"Road-150 Red, 48",3578.27,1
92593,14795,68277,Patch Kit/8 Patches,2.29,1
103272,14792,69317,Mountain Bottle Cage,9.99,1
36854,14792,69317,"Mountain-200 Silver, 38",2319.99,1
34315,14791,60633,"Mountain-200 Black, 38",2294.99,1
51224,14791,47945,"Road-250 Red, 52",2443.35,1
102520,14791,60633,Mountain Bottle Cage,9.99,1
59412,14796,47921,"Road-250 Black, 58",2181.5625,1
61569,14796,71506,"Mountain-400-W Silver, 40",769.49,1
67207,14800,69576,Bike Wash - Dissolver,7.95,1
68468,14800,69576,"Mountain-400-W Silver, 46",769.49,1
111003,14800,69576,Mountain Tire Tube,4.99,1
119183,14801,70465,ML Mountain Tire,29.99,1
112752,14799,52949,Touring Tire Tube,4.99,1
30449,14801,45817,"Road-150 Red, 44",3578.27,1
111127,14801,70465,Mountain Tire Tube,4.99,1
5074,14799,52949,AWC Logo Cap,8.99,1
111792,14799,52949,Touring Tire,28.99,1
30438,14797,45749,"Road-150 Red, 44",3578.27,1
111239,14796,71506,Mountain Tire Tube,4.99,1
68455,14797,69095,"Mountain-400-W Silver, 46",769.49,1
3788,14797,69095,"Long-Sleeve Logo Jersey, XL",49.99,1
68483,14798,71227,"Mountain-400-W Silver, 46",769.49,1
2708,14798,71227,"Long-Sleeve Logo Jersey, M",49.99,1
46851,14798,47800,"Road-250 Black, 44",2181.5625,1
28709,15361,74986,"Sport-100 Helmet, Red",34.99,1
111715,15361,74986,Mountain Tire Tube,4.99,1
78311,15362,67631,"Touring-1000 Yellow, 60",2384.07,1
16201,15362,60360,"Sport-100 Helmet, Black",34.99,1
57479,15362,60360,"Mountain-200 Black, 46",2294.99,1
102552,15363,61016,Mountain Bottle Cage,9.99,1
71336,15363,61016,Water Bottle - 30 oz.,4.99,1
78317,15363,68669,"Touring-1000 Yellow, 60",2384.07,1
111387,15360,72752,Mountain Tire Tube,4.99,1
110592,15359,66231,Mountain Tire Tube,4.99,1
117461,15359,66231,Fender Set - Mountain,21.98,1
15678,15357,55383,"Sport-100 Helmet, Black",34.99,1
108312,15355,69972,HL Mountain Tire,35.0,1
2236,15356,54007,"Long-Sleeve Logo Jersey, M",49.99,1
88391,15356,54007,"Women's Mountain Shorts, M",69.99,1
51121,15357,46770,"Road-250 Red, 52",2443.35,1
71567,15357,62177,Water Bottle - 30 oz.,4.99,1
43858,15359,66231,"Half-Finger Gloves, M",24.49,1
111355,15358,72533,Mountain Tire Tube,4.99,1
17379,15358,72533,"Sport-100 Helmet, Black",34.99,1
117253,15364,63728,Fender Set - Mountain,21.98,1
6258,15364,63728,AWC Logo Cap,8.99,1
31494,15341,47854,"Road-650 Red, 58",782.99,1
29130,15364,47818,"Road-650 Red, 62",782.99,1
90847,15368,55767,Patch Kit/8 Patches,2.29,1
109254,15368,55767,Mountain Tire Tube,4.99,1
71928,15369,63980,Water Bottle - 30 oz.,4.99,1
102811,15369,63980,Mountain Bottle Cage,9.99,1
9401,15369,63980,"Sport-100 Helmet, Blue",34.99,1
110821,15370,67991,Mountain Tire Tube,4.99,1
92540,15370,67991,Patch Kit/8 Patches,2.29,1
38829,15371,63404,"Mountain-200 Silver, 46",2319.99,1
64011,15371,63404,"Short-Sleeve Classic Jersey, XL",53.99,1
29164,15371,48189,"Road-650 Red, 62",782.99,1
31515,15367,48235,"Road-650 Red, 58",782.99,1
38842,15367,63729,"Mountain-200 Silver, 46",2319.99,1
110285,15367,63729,Mountain Tire Tube,4.99,1
117303,15365,64281,Fender Set - Mountain,21.98,1
30092,15365,48221,"Road-650 Black, 62",782.99,1
36724,15365,64281,"Mountain-200 Silver, 38",2319.99,1
108883,15366,53154,Mountain Tire Tube,4.99,1
65221,15366,53154,Hydration Pack - 70 oz.,54.99,1
85178,15354,61670,"Racing Socks, M",8.99,1
34344,15354,61670,"Mountain-200 Black, 38",2294.99,1
117062,15354,61670,Fender Set - Mountain,21.98,1
20027,15346,47774,"Road-650 Black, 58",782.99,1
36720,15346,64037,"Mountain-200 Silver, 38",2319.99,1
67953,15346,64037,Hitch Rack - 4-Bike,120.0,1
7009,15347,70641,AWC Logo Cap,8.99,1
61566,15347,70641,"Mountain-400-W Silver, 40",769.49,1
75586,15347,70641,"Women's Mountain Shorts, S",69.99,1
31785,15348,47806,"Road-650 Black, 48",782.99,1
34419,15348,64102,"Mountain-200 Black, 38",2294.99,1
69176,15348,64102,"Classic Vest, M",63.5,1
35611,15345,63473,"Mountain-200 Black, 42",2294.99,1
71824,15345,63473,Water Bottle - 30 oz.,4.99,1
75597,15341,71668,"Women's Mountain Shorts, S",69.99,1
76788,15342,69983,"Mountain-400-W Silver, 38",769.49,1
88840,15342,69983,"Women's Mountain Shorts, M",69.99,1
23805,15342,47849,"Road-650 Red, 60",782.99,1
76800,15343,71539,"Mountain-400-W Silver, 38",769.49,1
30068,15343,47741,"Road-650 Black, 62",782.99,1
109332,15344,56354,Mountain Tire Tube,4.99,1
29129,15345,47773,"Road-650 Red, 62",782.99,1
21755,15349,47958,"Road-650 Red, 48",782.99,1
8518,15353,55064,"Sport-100 Helmet, Blue",34.99,1
112550,15353,72232,Touring Tire,28.99,1
120938,15353,55064,"Long-Sleeve Logo Jersey, S",49.99,1
88408,15352,54910,"Women's Mountain Shorts, M",69.99,1
